1.6125	3.5448275862069
1.582	3.41965517241379
1.655	3.3375
1.574	3.29310344827586
1.536	3.36310344827586
1.5975	3.23879310344828
1.662	3.0751724137931
1.656	2.95551724137931
1.676	2.98758620689655
1.686	3.06172413793103
1.714	3.11655172413793
1.738	3.11448275862069
1.856	3.34793103448276
1.842	3.43275862068966
1.815	3.30086206896552
1.676	3.15551724137931
1.642	2.91034482758621
1.606	2.97758620689655
1.55	3.05862068965517
1.54333333333333	3.17413793103448
1.575	3.13318965517241
1.594	3.14793103448276
1.61	3.20137931034483
1.566	3.26862068965517
1.516	3.30551724137931
1.428	3.21275862068966
1.435	3.20603448275862
1.58	3.0748275862069
1.7525	3.12112068965517
1.76	3.12275862068965
1.76	3.14206896551724
1.776	3.24655172413793
2.046	3.47172413793104
2.076	3.57827586206897
2.116	3.37034482758621
2.196	3.37206896551724
2.542	3.32275862068966
2.57	3.30068965517241
2.605	3.37715517241379
2.502	3.31
2.4	3.25574712643678
2.882	3.08965517241379
2.798	2.98689655172414
2.854	2.93827586206897
2.72333333333333	2.94080459770115
2.68666666666667	2.77126436781609
2.62	2.71896551724138
2.378	2.65172413793103
2.278	2.57241379310345
2.345	2.50991379310345
2.206	2.69103448275862
1.662	2.57206896551724
1.622	2.47620689655172
1.6025	2.36594827586207
1.578	2.29655172413793
1.486	2.26448275862069
1.492	2.12275862068966
1.484	2.06068965517241
1.464	2.51931034482759
1.442	2.37758620689655
1.505	2.24008620689655
1.545	2.33620689655172
1.538	2.35241379310345
1.558	2.41413793103448
1.5025	2.40474137931034
1.444	2.48034482758621
1.442	2.51
1.475	2.49094827586207
1.462	2.35068965517241
1.49	2.14793103448276
1.522	1.88310344827586
1.562	2.06206896551724
1.545	2.04956896551724
1.582	2.01
1.662	2.07620689655172
1.636	2.09
1.722	2.17413793103448
1.652	2.08689655172414
1.812	1.96413793103448
1.81	2.06965517241379
1.966	2.09586206896552
2.125	2.14051724137931
2.11	2.17844827586207
2.11	2.22827586206897
2.086	2.50793103448276
2.228	2.48862068965517
2.234	2.34689655172414
2.268	2.14689655172414
2.306	2.02379310344828
2.326	2.13
2.604	2.05103448275862
2.484	1.95862068965517
2.44	1.82137931034483
2.4	1.81781609195402
2.802	1.69896551724138
2.658	1.62758620689655
2.436	1.70448275862069
2.2675	1.68534482758621
2.04	1.79425287356322
1.78	1.88586206896552
1.69	1.95931034482759
1.555	1.91422413793103
1.528	1.91586206896552
1.54	1.81310344827586
1.534	1.70379310344828
1.55	1.73663793103448
1.514	1.82344827586207
1.498	1.86068965517241
1.532	2.01241379310345
1.524	2.19758620689655
1.556	2.33965517241379
1.5025	2.5198275862069
1.4725	2.43534482758621
1.498	2.5351724137931
1.486	2.77137931034483
1.498	2.78965517241379
1.495	2.84181034482759
1.496	2.62344827586207
1.48	2.50896551724138
1.466	2.56931034482759
1.47	2.49870689655172
1.474	2.78137931034483
1.478	2.77931034482759
1.522	2.76344827586207
1.548	2.91103448275862
1.4575	3.20991379310345
1.456	3.31827586206897
1.458	3.32413793103448
1.478	3.40620689655172
1.494	3.35206896551724
1.488	3.48379310344828
1.492	3.58655172413793
1.462	3.49206896551724
1.665	3.60258620689655
1.66	3.81637931034483
1.682	3.97931034482759
1.65	3.96862068965517
1.78	4.00896551724138
1.946	3.86620689655172
1.902	3.75586206896552
1.904	3.75620689655172
1.84	3.76206896551724
1.774	3.83172413793103
1.644	4.27
1.688	4.34310344827586
1.63	4.44195402298851
1.736	4.37103448275862
1.822	4.43862068965517
1.986	4.38551724137931
2.0225	4.38103448275862
1.985	4.35862068965517
1.885	4.07629310344828
1.924	4.19724137931035
2.185	4.56551724137931
2.264	4.65310344827586
1.968	4.71241379310345
1.938	4.76310344827586
2.112	4.7951724137931
2.2525	4.82241379310345
1.94	5.08413793103448
1.8675	5.28146551724138
1.874	4.8948275862069
1.94	4.39137931034483
2.156	4.1948275862069
2.022	4.01344827586207
2.352	3.7348275862069
2.4775	3.96293103448276
2.3125	4.01379310344828
2.39	4.30387931034483
2.432	4.63827586206897
2.552	4.94310344827586
3.158	5.00862068965517
3.05	5.11077586206897
2.876	4.94310344827586
2.508	5.14034482758621
2.524	5.13413793103448
2.664	5.35
2.73	5.26666666666667
2.74	5.26379310344828
2.654	4.81931034482759
2.672	4.48620689655172
2.432	4.5651724137931
2.256	4.88586206896552
2.376	5.1851724137931
2.42	5.47689655172414
2.552	5.91793103448276
2.9275	6.29827586206897
2.926	5.73379310344828
3.138	5.70586206896552
3.316	5.07103448275862
3.478	5.14379310344828
3.908	5.48758620689655
3.76	5.33931034482759
3.58	5.4051724137931
3.73	5.32689655172414
3.862	5.44620689655172
4.252	5.74551724137931
4.35	5.78563218390805
4.288	5.60793103448276
4.226	4.87655172413793
4.266	4.47206896551724
4.074	4.04793103448276
4.20333333333333	3.8764367816092
3.755	4.14698275862069
3.916	4.31344827586207
4.025	4.34568965517241
4.02	4.68034482758621
3.744	4.68724137931035
3.628	5.10689655172414
3.7	4.76379310344828
3.6975	4.50086206896552
3.448	4.35586206896552
3.25	4.47
3.242	4.1951724137931
3.242	4.04896551724138
3.276	4.14448275862069
3.104	4.13862068965517
3.2375	4.44870689655172
3.342	4.52862068965517
3.31	4.49068965517241
3.25	4.70310344827586
3.128	4.78827586206897
3.076	4.88655172413793
2.91	5.05413793103448
2.9525	4.97586206896552
2.932	4.97793103448276
2.748	4.97793103448276
2.516	4.62379310344828
2.382	4.59172413793103
2.455	4.4625
2.514	4.21931034482759
2.634	4.04689655172414
2.702	4.25758620689655
2.464	4.28034482758621
2.37	4.41379310344828
2.35	4.38137931034483
2.496	4.39344827586207
2.57	4.58103448275862
2.95	4.59870689655172
3.024	4.90931034482759
3.054	4.55310344827586
3.104	3.61275862068966
3.384	3.63931034482759
3.208	3.60448275862069
3.088	3.42827586206897
2.864	3.52724137931034
3.06	3.40034482758621
3.262	3.32896551724138
3.414	3.17586206896552
3.43666666666667	3.09252873563218
3.528	3.24206896551724
3.734	3.27344827586207
3.872	3.10724137931034
4.068	3.23172413793103
3.885	3.33103448275862
3.97	3.33620689655172
4.1	3.55172413793103
3.874	3.52103448275862
